text,meta,sentence_id,sentiment
"The next item of business is the approval of the special resolutions authorizing and approving certain matters in connection with the proposed change in the way the REIT holds its indirect interest in Telus Tower in Calgary, Alberta.","{'company_name': 'Dream Office Real Estate Investment Trust', 'economic_sector': 'Real Estate', 'date': '11-May-2009', 'event_name': 'Q1 2009 Dundee Real Estate Investment Trust Earnings Conference Call and Annual Meeting of Unitholders', 'tokenized': ['The', 'next', 'item', 'of', 'business', 'is', 'the', 'approval', 'of', 'the', 'special', 'resolutions', 'authorizing', 'and', 'approving', 'certain', 'matters', 'in', 'connection', 'with', 'the', 'proposed', 'change', 'in', 'the', 'way', 'the', 'REIT', 'holds', 'its', 'indirect', 'interest', 'in', 'Telus', 'Tower', 'in', 'Calgary', ',', 'Alberta', '.'], 'sentence_id': '334B719D-C4AF-4EED-A8DA-E48350218D87_000_010_000_005'}",334B719D-C4AF-4EED-A8DA-E48350218D87_000_010_000_005,1
Your next question (foreign language) comes from the line of Chris Martino with Laurentian Bank Securities.,"{'company_name': 'Uni-Select Inc', 'economic_sector': 'Consumer Cyclicals', 'date': '07-Aug-2019', 'event_name': 'Q2 2019 Uni-Select Inc Earnings Call', 'tokenized': ['Your', 'next', 'question', '(', 'foreign', 'language', ')', 'comes', 'from', 'the', 'line', 'of', 'Chris', 'Martino', 'with', 'Laurentian', 'Bank', 'Securities', '.'], 'sentence_id': '969DE7A0-EC37-4DA5-B77C-96828E03219D_001_011_000_000'}",969DE7A0-EC37-4DA5-B77C-96828E03219D_001_011_000_000,0
"Yeah, I can't speak to it.","{'company_name': 'Ohio Casualty Corp', 'economic_sector': None, 'date': '30-Oct-2002', 'event_name': 'Q3 2002 Ohio Casualty Earnings Conference Call', 'tokenized': ['Yeah', ',', 'I', 'ca', ""n't"", 'speak', 'to', 'it', '.'], 'sentence_id': '7EF07CA8-183E-4124-9C58-B5634F4BDC9F_001_110_000_000'}",7EF07CA8-183E-4124-9C58-B5634F4BDC9F_001_110_000_000,-1
The other half comes from margin and part of that is the private-label going from 26 percent to 28 percent and also simply the better buying power that we have being that we are 40 percent larger than we were even two years ago.,"{'company_name': 'West Marine Inc', 'economic_sector': None, 'date': '19-Feb-2004', 'event_name': 'Q4 2003 West Marine Earnings Conference Call', 'tokenized': ['The', 'other', 'half', 'comes', 'from', 'margin', 'and', 'part', 'of', 'that', 'is', 'the', 'private', '-', 'label', 'going', 'from', '26', 'percent', 'to', '28', 'percent', 'and', 'also', 'simply', 'the', 'better', 'buying', 'power', 'that', 'we', 'have', 'being', 'that', 'we', 'are', '40', 'percent', 'larger', 'than', 'we', 'were', 'even', 'two', 'years', 'ago', '.'], 'sentence_id': 'EB2F3488-EB71-47FA-AAD2-C65E897FB10A_001_047_000_001'}",EB2F3488-EB71-47FA-AAD2-C65E897FB10A_001_047_000_001,1
"We opened a half-dozen of this past year, and none have been open for a full 12 months.","{'company_name': 'Canadian Tire Corporation Ltd', 'economic_sector': 'Consumer Cyclicals', 'date': '10-Feb-2005', 'event_name': 'Q4 2004 CANADIAN TIRE LTD Earnings Conference Call', 'tokenized': ['We', 'opened', 'a', 'half', '-', 'dozen', 'of', 'this', 'past', 'year', ',', 'and', 'none', 'have', 'been', 'open', 'for', 'a', 'full', '12', 'months', '.'], 'sentence_id': '5C996DF9-A0F0-4E50-B39B-4F1E621FFA3E_001_063_000_000'}",5C996DF9-A0F0-4E50-B39B-4F1E621FFA3E_001_063_000_000,-1
"The Master of Public Health, while it's obviously very small base because we just started that program, great growth there and 2 new programs rolling out.","{'company_name': 'Adtalem Global Education Inc', 'economic_sector': 'Academic & Educational Services', 'date': '02-May-2019', 'event_name': 'Q3 2019 Adtalem Global Education Inc Earnings Call', 'tokenized': ['The', 'Master', 'of', 'Public', 'Health', ',', 'while', 'it', ""'s"", 'obviously', 'very', 'small', 'base', 'because', 'we', 'just', 'started', 'that', 'program', ',', 'great', 'growth', 'there', 'and', '2', 'new', 'programs', 'rolling', 'out', '.'], 'sentence_id': '39D1EFF9-5BE1-4640-8CB5-474C9C0FCF88_001_002_002_000'}",39D1EFF9-5BE1-4640-8CB5-474C9C0FCF88_001_002_002_000,1
"On the contract side we, obviously, we treat promotions a little bit different than our typical and retail, so, I'll just make a general comment about gross margin improvement that we've seen is coming from improved SMB, so a lot of it is in their customer mix.","{'company_name': 'Office Depot LLC', 'economic_sector': None, 'date': '30-Jul-2013', 'event_name': 'Q2 2013 Office Depot Inc. Earnings Conference Call', 'tokenized': ['On', 'the', 'contract', 'side', 'we', ',', 'obviously', ',', 'we', 'treat', 'promotions', 'a', 'little', 'bit', 'different', 'than', 'our', 'typical', 'and', 'retail', ',', 'so', ',', 'I', ""'ll"", 'just', 'make', 'a', 'general', 'comment', 'about', 'gross', 'margin', 'improvement', 'that', 'we', ""'ve"", 'seen', 'is', 'coming', 'from', 'improved', 'SMB', ',', 'so', 'a', 'lot', 'of', 'it', 'is', 'in', 'their', 'customer', 'mix', '.'], 'sentence_id': '6FEA700D-99FC-4805-87EC-8FBE4EA5450E_001_065_000_000'}",6FEA700D-99FC-4805-87EC-8FBE4EA5450E_001_065_000_000,1
Great.,"{'company_name': 'Approach Resources Inc', 'economic_sector': 'Energy', 'date': '08-Nov-2013', 'event_name': 'Q3 2013 Approach Resources Inc. Earnings Conference Call', 'tokenized': ['Great', '.'], 'sentence_id': 'E56C082F-3AC4-48C0-A7A9-BFC56A700C23_001_012_000_000'}",E56C082F-3AC4-48C0-A7A9-BFC56A700C23_001_012_000_000,1
We are in the process of interpreting 68 square miles of 3-D seismics that we recently acquired.,"{'company_name': 'HighPoint Operating Corp', 'economic_sector': 'Energy', 'date': '02-Mar-2006', 'event_name': 'Q4 2005 BILL BARRETT CORP Earnings Conference Call', 'tokenized': ['We', 'are', 'in', 'the', 'process', 'of', 'interpreting', '68', 'square', 'miles', 'of', '3', '-', 'D', 'seismics', 'that', 'we', 'recently', 'acquired', '.'], 'sentence_id': '86063BB6-E2A0-4377-A1F2-E03E4BDA03E5_000_003_114_001'}",86063BB6-E2A0-4377-A1F2-E03E4BDA03E5_000_003_114_001,1
"Question for Michael, if I can.","{'company_name': 'Amcor PLC', 'economic_sector': 'Basic Materials', 'date': '30-Apr-2024', 'event_name': 'Q3 2024 Amcor PLC Earnings Call', 'tokenized': ['Question', 'for', 'Michael', ',', 'if', 'I', 'can', '.'], 'sentence_id': '9C9E109A-0249-4AAF-80AD-62C3341BD53A_001_029_000_000'}",9C9E109A-0249-4AAF-80AD-62C3341BD53A_001_029_000_000,0
"One of my personal agendas, coming into the Company, I have observed that I believe we can drive shared [wallet] at our major customers where expanding the, not just across their portfolio of needs, but I think from a supply chain standpoint, these customers tend to operate very strategically, managing their suppliers.","{'company_name': 'MACOM Technology Solutions Holdings Inc', 'economic_sector': 'Technology', 'date': '29-Jan-2013', 'event_name': 'Q1 2013 M/A-COM Technology Solutions Holdings Inc Earnings Conference Call', 'tokenized': ['One', 'of', 'my', 'personal', 'agendas', ',', 'coming', 'into', 'the', 'Company', ',', 'I', 'have', 'observed', 'that', 'I', 'believe', 'we', 'can', 'drive', 'shared', '[', 'wallet', ']', 'at', 'our', 'major', 'customers', 'where', 'expanding', 'the', ',', 'not', 'just', 'across', 'their', 'portfolio', 'of', 'needs', ',', 'but', 'I', 'think', 'from', 'a', 'supply', 'chain', 'standpoint', ',', 'these', 'customers', 'tend', 'to', 'operate', 'very', 'strategically', ',', 'managing', 'their', 'suppliers', '.'], 'sentence_id': 'F002E935-7FF1-4676-BBD9-87E9CEF52EB0_001_035_000_003'}",F002E935-7FF1-4676-BBD9-87E9CEF52EB0_001_035_000_003,1
You obviously there's different technologies out there and we'd be kind pull-in ourselves if we didn't keep an eye on what's coming next down the pike.,"{'company_name': 'Covanta Holding Corp', 'economic_sector': None, 'date': '23-Apr-2015', 'event_name': 'Q1 2015 Covanta Holding Corp Earnings Call', 'tokenized': ['You', 'obviously', 'there', ""'s"", 'different', 'technologies', 'out', 'there', 'and', 'we', ""'d"", 'be', 'kind', 'pull', '-', 'in', 'ourselves', 'if', 'we', 'did', ""n't"", 'keep', 'an', 'eye', 'on', 'what', ""'s"", 'coming', 'next', 'down', 'the', 'pike', '.'], 'sentence_id': 'EA4D9923-3BD2-4EED-8205-B66880C6F5D5_001_032_002_003'}",EA4D9923-3BD2-4EED-8205-B66880C6F5D5_001_032_002_003,-1
"This is a mantra that my friend Jean-Francois has made ever present in our company over the last few years, but that's never more important than at a time like this.","{'company_name': 'Tronox Ltd', 'economic_sector': 'Basic Materials', 'date': '01-Mar-2018', 'event_name': 'Q4 2017 Tronox Ltd Earnings Call', 'tokenized': ['This', 'is', 'a', 'mantra', 'that', 'my', 'friend', 'Jean', '-', 'Francois', 'has', 'made', 'ever', 'present', 'in', 'our', 'company', 'over', 'the', 'last', 'few', 'years', ',', 'but', 'that', ""'s"", 'never', 'more', 'important', 'than', 'at', 'a', 'time', 'like', 'this', '.'], 'sentence_id': '44EC6FD4-E60D-4C17-A105-A642444BBBDE_000_006_024_002'}",44EC6FD4-E60D-4C17-A105-A642444BBBDE_000_006_024_002,1
"Please go ahead, sir.","{'company_name': 'Corecivic Inc', 'economic_sector': 'Industrials', 'date': '06-Aug-2003', 'event_name': 'Q2 2003 Corrections Corp. of America Earnings Conference Call', 'tokenized': ['Please', 'go', 'ahead', ',', 'sir', '.'], 'sentence_id': '724C522D-FE98-4516-9001-8806BD6C1DC8_000_000_002_006'}",724C522D-FE98-4516-9001-8806BD6C1DC8_000_000_002_006,0
"To round it out, Corbyn Galloway, currently our Director of Accounting, will become our new Chief Accounting Officer.","{'company_name': 'Brp Group Inc', 'economic_sector': 'Financials', 'date': '11-Mar-2021', 'event_name': 'Q4 2020 BRP Group Inc Earnings Call', 'tokenized': ['To', 'round', 'it', 'out', ',', 'Corbyn', 'Galloway', ',', 'currently', 'our', 'Director', 'of', 'Accounting', ',', 'will', 'become', 'our', 'new', 'Chief', 'Accounting', 'Officer', '.'], 'sentence_id': 'DFBEC2B5-8EE7-4899-B6D8-CB6E05CD1EC9_000_002_018_000'}",DFBEC2B5-8EE7-4899-B6D8-CB6E05CD1EC9_000_002_018_000,0
Or is it still there in the progress and we're going introduce it in Q4?,"{'company_name': 'Sudarshan Chemical Industries Ltd', 'economic_sector': 'Basic Materials', 'date': '25-Jan-2022', 'event_name': 'Q3 2022 Sudarshan Chemical Industries Ltd Earnings Call', 'tokenized': ['Or', 'is', 'it', 'still', 'there', 'in', 'the', 'progress', 'and', 'we', ""'re"", 'going', 'introduce', 'it', 'in', 'Q4', '?'], 'sentence_id': '4D6A41DB-6413-4314-A49E-E65B04BFEE2A_001_079_000_001'}",4D6A41DB-6413-4314-A49E-E65B04BFEE2A_001_079_000_001,-1
We expect the R&D expense will continue to run at about 6 to 7 percent of revenues.,"{'company_name': 'Alere Inc', 'economic_sector': None, 'date': '29-Jul-2002', 'event_name': 'Q2 2002 Inverness Medical Innovations Earnings Conference Call', 'tokenized': ['We', 'expect', 'the', 'R&D', 'expense', 'will', 'continue', 'to', 'run', 'at', 'about', '6', 'to', '7', 'percent', 'of', 'revenues', '.'], 'sentence_id': '7409F66C-F3E8-433E-9DA0-C2B5DD0956EB_000_003_004_002'}",7409F66C-F3E8-433E-9DA0-C2B5DD0956EB_000_003_004_002,0
Their funding is very solid.,"{'company_name': 'Bruker Corp', 'economic_sector': 'Healthcare', 'date': '06-May-2020', 'event_name': 'Q1 2020 Bruker Corp Earnings Call', 'tokenized': ['Their', 'funding', 'is', 'very', 'solid', '.'], 'sentence_id': '7A4ABC51-ABC2-4F44-962A-B4DEA84FE698_001_039_000_006'}",7A4ABC51-ABC2-4F44-962A-B4DEA84FE698_001_039_000_006,1
"In comparison, the CapEx for 2018 was $49.7 million, of which $7.6 million was for design tools and R&D related equipment.","{'company_name': 'Himax Technologies Inc', 'economic_sector': 'Technology', 'date': '13-Feb-2020', 'event_name': 'Q4 2019 Himax Technologies Inc Earnings Call', 'tokenized': ['In', 'comparison', ',', 'the', 'CapEx', 'for', '2018', 'was', '$', '49.7', 'million', ',', 'of', 'which', '$', '7.6', 'million', 'was', 'for', 'design', 'tools', 'and', 'R&D', 'related', 'equipment', '.'], 'sentence_id': 'A3611FDB-02A8-4480-AA9E-1FB378B0CDF7_000_002_072_003'}",A3611FDB-02A8-4480-AA9E-1FB378B0CDF7_000_002_072_003,0
"In general, cancellations are higher because people have not been able to sell their homes, have lost their jobs, and there are also some with mortgage issues.","{'company_name': 'Orleans Homebuilders Inc', 'economic_sector': 'Consumer Cyclicals', 'date': '14-Nov-2008', 'event_name': 'Q1 2009 Orleans Homebuilders Earnings Conference Call', 'tokenized': ['In', 'general', ',', 'cancellations', 'are', 'higher', 'because', 'people', 'have', 'not', 'been', 'able', 'to', 'sell', 'their', 'homes', ',', 'have', 'lost', 'their', 'jobs', ',', 'and', 'there', 'are', 'also', 'some', 'with', 'mortgage', 'issues', '.'], 'sentence_id': '8908CC77-5DD3-42A5-9B56-4CCA09785187_000_001_040_000'}",8908CC77-5DD3-42A5-9B56-4CCA09785187_000_001_040_000,-1
And then last question just is on your cash guidance.,"{'company_name': 'Arrowhead Pharmaceuticals Inc', 'economic_sector': 'Healthcare', 'date': '09-Feb-2015', 'event_name': 'Q1 2015 Arrowhead Research Corp Earnings Call', 'tokenized': ['And', 'then', 'last', 'question', 'just', 'is', 'on', 'your', 'cash', 'guidance', '.'], 'sentence_id': '476C9F0A-7D25-4F8A-BBAB-35E9EB8D97C9_001_018_000_001'}",476C9F0A-7D25-4F8A-BBAB-35E9EB8D97C9_001_018_000_001,0
"Following that, I will discuss the standards of the Company and the current market conditions.","{'company_name': 'Silicon Storage Technology Inc', 'economic_sector': 'Technology', 'date': '24-Jan-2007', 'event_name': 'Q4 2006 Silicon Storage Technology, Inc. Earnings Conference Call', 'tokenized': ['Following', 'that', ',', 'I', 'will', 'discuss', 'the', 'standards', 'of', 'the', 'Company', 'and', 'the', 'current', 'market', 'conditions', '.'], 'sentence_id': 'B2259E2F-5B0D-425B-A83B-B5666D0C7018_000_001_000_004'}",B2259E2F-5B0D-425B-A83B-B5666D0C7018_000_001_000_004,0
"Our take is that this is, we kind of tackle this like a tier change, where we work through a nice project plan and we will be ready to go at the time the requirement is supposed to be in place.","{'company_name': 'Oshkosh Corp', 'economic_sector': 'Industrials', 'date': '01-Nov-2016', 'event_name': 'Q4 2016 Oshkosh Corp Earnings Call', 'tokenized': ['Our', 'take', 'is', 'that', 'this', 'is', ',', 'we', 'kind', 'of', 'tackle', 'this', 'like', 'a', 'tier', 'change', ',', 'where', 'we', 'work', 'through', 'a', 'nice', 'project', 'plan', 'and', 'we', 'will', 'be', 'ready', 'to', 'go', 'at', 'the', 'time', 'the', 'requirement', 'is', 'supposed', 'to', 'be', 'in', 'place', '.'], 'sentence_id': '4373A1E6-66DD-4855-AFE6-225DE679E6C5_001_015_000_003'}",4373A1E6-66DD-4855-AFE6-225DE679E6C5_001_015_000_003,1
"For 2020, we estimate and the government estimate our return to growth in the 1.5% to 2.5% range.","{'company_name': 'Fortaleza Materiales SAB de CV', 'economic_sector': 'Basic Materials', 'date': '20-Feb-2020', 'event_name': 'Q4 2019 Elementia SAB de CV Earnings Call', 'tokenized': ['For', '2020', ',', 'we', 'estimate', 'and', 'the', 'government', 'estimate', 'our', 'return', 'to', 'growth', 'in', 'the', '1.5', '%', 'to', '2.5', '%', 'range', '.'], 'sentence_id': '5EF47E84-688E-4E57-8982-14BB1FEF429A_000_005_026_001'}",5EF47E84-688E-4E57-8982-14BB1FEF429A_000_005_026_001,1
So the new criteria is less than 18 kilograms per barrel of CO2.,"{'company_name': 'TotalEnergies SE', 'economic_sector': 'Energy', 'date': '07-Feb-2024', 'event_name': 'Full Year 2023 TotalEnergies SE Earnings Call', 'tokenized': ['So', 'the', 'new', 'criteria', 'is', 'less', 'than', '18', 'kilograms', 'per', 'barrel', 'of', 'CO2', '.'], 'sentence_id': '5E71D888-EEC1-43B8-9C49-7D30C69C9256_000_003_048_007'}",5E71D888-EEC1-43B8-9C49-7D30C69C9256_000_003_048_007,1
"Consistent with our usual practice, our first quarter 2023 earnings release, corporate presentation and letter to stockholders have all been posted to the Investor Relations section of our website.","{'company_name': 'Harrow Health Inc', 'economic_sector': 'Healthcare', 'date': '11-May-2023', 'event_name': 'Q1 2023 Harrow Health Inc Earnings Call', 'tokenized': ['Consistent', 'with', 'our', 'usual', 'practice', ',', 'our', 'first', 'quarter', '2023', 'earnings', 'release', ',', 'corporate', 'presentation', 'and', 'letter', 'to', 'stockholders', 'have', 'all', 'been', 'posted', 'to', 'the', 'Investor', 'Relations', 'section', 'of', 'our', 'website', '.'], 'sentence_id': '7AF0CF59-42E7-4FA9-9F7B-4AB8678E85AC_000_002_000_001'}",7AF0CF59-42E7-4FA9-9F7B-4AB8678E85AC_000_002_000_001,0
And the third is if you just provide the rational for the proposed issuance of the two billion preferential shares and if you can just briefly describe the main characteristic of of these financial instruments.,"{'company_name': 'Telefonica SA', 'economic_sector': 'Technology', 'date': '15-Nov-2002', 'event_name': 'Telefónica 2002 Third Quarter Results Conference Call', 'tokenized': ['And', 'the', 'third', 'is', 'if', 'you', 'just', 'provide', 'the', 'rational', 'for', 'the', 'proposed', 'issuance', 'of', 'the', 'two', 'billion', 'preferential', 'shares', 'and', 'if', 'you', 'can', 'just', 'briefly', 'describe', 'the', 'main', 'characteristic', 'of', 'of', 'these', 'financial', 'instruments', '.'], 'sentence_id': 'CB3C3601-F22A-43A0-ACFA-CF437F98597D_001_025_002_003'}",CB3C3601-F22A-43A0-ACFA-CF437F98597D_001_025_002_003,0
The company continues to see through [it smelt] production as a result of the inflation of the higher capacity hoisting in the copper zone and the positive explorations and infill drilling results achieved during the last quarter.,"{'company_name': 'Sierra Metals Inc', 'economic_sector': 'Basic Materials', 'date': '13-Nov-2017', 'event_name': 'Q3 2017 Sierra Metals Inc Earnings Call', 'tokenized': ['The', 'company', 'continues', 'to', 'see', 'through', '[', 'it', 'smelt', ']', 'production', 'as', 'a', 'result', 'of', 'the', 'inflation', 'of', 'the', 'higher', 'capacity', 'hoisting', 'in', 'the', 'copper', 'zone', 'and', 'the', 'positive', 'explorations', 'and', 'infill', 'drilling', 'results', 'achieved', 'during', 'the', 'last', 'quarter', '.'], 'sentence_id': '1C406EBE-DD56-4B58-A6B0-0E6FB47AC8E4_000_005_000_006'}",1C406EBE-DD56-4B58-A6B0-0E6FB47AC8E4_000_005_000_006,-1
"So on that one -- I think that $117 million reported, what is -- a couple of million on the other items then?","{'company_name': 'NMI Holdings Inc', 'economic_sector': 'Financials', 'date': '12-Feb-2019', 'event_name': 'Q4 2018 NMI Holdings Inc Earnings Call', 'tokenized': ['So', 'on', 'that', 'one', '--', 'I', 'think', 'that', '$', '117', 'million', 'reported', ',', 'what', 'is', '--', 'a', 'couple', 'of', 'million', 'on', 'the', 'other', 'items', 'then', '?'], 'sentence_id': '46C14046-23E7-477C-A69F-66CF80D640CF_001_025_000_000'}",46C14046-23E7-477C-A69F-66CF80D640CF_001_025_000_000,-1
